user_id,age,age_group,gender,married,has_children,home_country,home_city,home_airport_lat,home_airport_lon,destination_airport_lat,destination_airport_lon,destinations,avg_session_time,discount_flight_proportion,discount_hotel_proportion,avg_flight_discount,avg_hotel_discount,flight_book_count,hotel_book_count,avg_page_clicks,cancellation_count,destinations,mdn_seats,mdn_checked_bags,airlines,avg_base_fare_usd,hotel_names,mdn_nights,mdn_rooms,avg_hotel_per_room_usd,season_purchase_made,avg_booking_lead_time,season_departure_time,avg_haversine_distance,trip_types,scaled_ADS_per_km,bargain_hunter_index,free_hotel_meal,free_checked_bag,no_cancellation_fee,exclusive_discounts,1_night_free_hotel_with_flight,early_booking_discount
480331,40,36-55,F,True,False,usa,phoenix,33.434,-112.008,33.942,-118.408,"['los angeles', 'detroit', 'dallas']",0 days 00:03:03,0.3333333333333333,0.0,0.06666666666666667,0.0,3,3,25,0,"['los angeles', 'detroit', 'dallas']",1,0,"['Ryanair', 'Ryanair', 'Southwest Airlines']",238,"['Fairmont - los angeles', 'Aman Resorts - detroit', 'Rosewood - dallas']",2,1,219,Winter/Spring/Summer,8.0,Winter/Spring/Summer,1574.0,International,0.13409518172688484,0.002979892927264107,0,0,0,1,1,0
480690,47,36-55,F,False,False,usa,louisville,38.228,-85.664,40.64,-73.779,"['new york', 'nashville', 'memphis', 'los angeles']",0 days 00:02:35,0.25,0.25,0.025,0.0125,4,4,21,0,"['new york', 'nashville', 'memphis', 'los angeles']",1,0,"['Allegiant Air', 'AirTran Airways', 'American Airlines', 'American Airlines']",212,"['Best Western - new york', 'Conrad  - nashville', 'Starwood  - memphis', 'Radisson  - los angeles']",2,1,238,Winter/Spring/Summer,10.0,Winter/Spring/Summer,1198.0,International,0.1804772132940618,0.0011279825830878864,0,0,0,0,1,0
480877,47,36-55,F,True,False,usa,columbus,39.814,-82.928,45.517,-73.417,"['montreal', 'new york', 'calgary']",0 days 00:02:23.666666666,0.0,0.3333333333333333,0.0,0.03333333333333333,3,2,19,0,"['montreal', 'new york', 'calgary']",1,1,"['American Airlines', 'Delta Air Lines', 'WestJet']",266,"['nan', 'Hilton - new york', 'Aman Resorts - calgary']",1,1,37,Winter/Summer,7.0,Winter/Summer,1496.0,International,0.18825889469822565,0.0,0,1,0,0,1,0
480895,41,36-55,F,False,False,usa,san antonio,29.384,-98.581,40.64,-73.779,"['new york', 'calgary']",0 days 00:03:44.500000,0.0,0.0,0.0,0.0,2,2,30,0,"['new york', 'calgary']",1,0,"['Lufthansa', 'Air Transat']",497,"['Choice Hotels - new york', 'Choice Hotels - calgary']",6,1,129,Winter/Summer,8.0,Winter/Summer,2653.0,International,0.2023275590396827,0.0,0,0,0,0,0,0
481050,46,36-55,F,True,True,usa,houston,29.607,-95.159,39.872,-75.241,['philadelphia'],0 days 00:02:12,0.0,0.0,0.0,0.0,1,1,18,0,['philadelphia'],1,1,['American Airlines'],366,['Best Western - philadelphia'],0,1,187,Winter,7.0,Spring,2141.0,International,0.178130260471078,0.0,0,1,0,0,0,0
481245,46,36-55,F,False,False,usa,new york,40.777,-73.872,42.947,-87.896,['milwaukee'],0 days 00:01:58,0.0,0.0,0.0,0.0,1,1,16,0,['milwaukee'],1,0,['Southwest Airlines'],209,['Aman Resorts - milwaukee'],10,1,47,Winter,7.0,Winter,1185.0,International,0.18613820294666944,0.0,0,0,0,0,0,0
481292,32,18-35,F,False,False,usa,san jose,37.362,-121.929,39.872,-75.241,"['philadelphia', 'san francisco', 'detroit']",0 days 00:03:07,0.3333333333333333,0.0,0.03333333333333333,0.0,3,2,25,0,"['philadelphia', 'san francisco', 'detroit']",1,1,"['Ryanair', 'Alaska Airlines', 'Delta Air Lines']",340,"['nan', 'Radisson  - san francisco', 'Hyatt - detroit']",0,1,132,Winter/Spring/Summer,8.0,Winter/Spring/Summer,2469.0,International,0.12226845051782702,0.0013585383390869667,0,1,0,0,1,0
481358,17,Under 18,F,False,False,usa,dallas,32.847,-96.852,32.82,-97.362,['fort worth'],0 days 00:01:49,0.0,0.0,0.0,0.0,1,0,15,0,['fort worth'],1,0,['Delta Air Lines'],9,['nan'],0,0,0,Spring,168.0,Fall,48.0,International,0.20257106516999113,0.0,0,0,0,0,0,1
481622,41,36-55,F,True,False,canada,london,43.036,-81.154,36.124,-86.678,"['nashville', 'new york', 'dallas']",0 days 00:02:29,0.0,0.3333333333333333,0.0,0.03333333333333333,3,3,20,0,"['nashville', 'new york', 'dallas']",1,0,"['Southwest Airlines', 'Pinnacle Airlines', 'Southwest Airlines']",151,"['Marriott  - nashville', 'Rosewood - new york', 'Choice Hotels - dallas']",2,1,166,Winter/Spring,8.0,Winter/Spring,1115.0,International,0.1256775073884383,0.0,0,0,0,0,1,0
481772,33,18-35,F,False,False,usa,oakland,37.721,-122.221,33.942,-118.408,['los angeles'],0 days 00:02:39,1.0,0.0,0.15,0.0,1,0,21,0,['los angeles'],1,1,['Virgin Australia'],100,['nan'],0,0,0,Spring,3.0,Spring,543.0,International,0.15685155597832173,0.023527733396748258,0,1,0,1,0,0
482264,42,36-55,F,True,True,usa,wichita,37.623,-97.267,33.535,-112.383,"['phoenix', 'columbus', 'new york']",0 days 00:03:28.666666666,0.0,0.0,0.0,0.0,3,3,28,0,"['phoenix', 'columbus', 'new york']",1,1,"['JetBlue Airways', 'United Airlines', 'Delta Air Lines']",278,"['Fairmont - phoenix', 'NH Hotel  - columbus', 'Radisson  - new york']",3,1,127,Winter/Spring,10.0,Winter/Spring,1586.0,International,0.1845322661473307,0.0,0,1,0,0,1,0
482424,39,36-55,F,False,False,usa,portland,45.589,-122.597,35.393,-97.601,"['oklahoma city', 'houston', 'san francisco']",0 days 00:03:23.666666666,0.3333333333333333,0.0,0.03333333333333333,0.0,3,3,27,0,"['oklahoma city', 'houston', 'san francisco']",1,1,"['Delta Air Lines', 'Ryanair', 'United Airlines']",422,"['Starwood  - oklahoma city', 'Aman Resorts - houston', 'InterContinental  - san francisco']",1,1,146,Winter/Spring,7.0,Winter/Spring,2082.0,International,0.2150239983032733,0.002389155536703036,0,1,0,1,1,0
482548,28,18-35,F,False,True,usa,houston,29.645,-95.279,30.494,-81.688,"['jacksonville', 'toronto', 'dallas']",0 days 00:03:33.333333333,0.0,0.0,0.0,0.0,3,3,29,0,"['jacksonville', 'toronto', 'dallas']",1,1,"['United Airlines', 'Air Canada', 'AirTran Airways']",219,"['Hilton - jacksonville', 'Wyndham - toronto', 'Rosewood - dallas']",4,1,180,Winter/Spring,9.0,Winter/Spring,1271.0,International,0.18013420724194035,0.0,0,1,0,0,1,0
482602,44,36-55,F,False,False,usa,chicago,41.786,-87.752,43.173,-79.935,"['hamilton', 'austin', 'louisville']",0 days 00:03:13,0.0,0.0,0.0,0.0,3,2,26,0,"['hamilton', 'austin', 'louisville']",1,1,"['WestJet', 'AirTran Airways', 'American Airlines']",174,"['Rosewood - hamilton', 'nan', 'Marriott  - louisville']",2,1,82,Winter/Spring,9.0,Winter/Spring,886.0,International,0.21569566082095004,0.0,0,1,0,0,1,0
482630,30,18-35,F,False,False,canada,toronto,43.627,-79.396,45.517,-73.417,"['montreal', 'las vegas']",0 days 00:02:59.500000,0.0,0.0,0.0,0.0,2,2,24,0,"['montreal', 'las vegas']",1,0,"['United Airlines', 'Ryanair']",326,"['Starwood  - montreal', 'Radisson  - las vegas']",1,1,133,Winter/Spring,7.0,Winter/Spring,1828.0,International,0.1890407562708174,0.0,0,0,0,0,0,0
482744,38,36-55,F,False,False,usa,new york,40.777,-73.872,32.82,-97.362,"['fort worth', 'toronto', 'louisville']",0 days 00:02:34,0.3333333333333333,0.0,0.049999999999999996,0.0,3,3,21,0,"['fort worth', 'toronto', 'louisville']",1,1,"['Ryanair', 'Air Canada', 'American Airlines']",210,"['Marriott  - fort worth', 'Conrad  - toronto', 'Rosewood - louisville']",2,1,99,Winter,6.0,Winter/Spring,1293.0,International,0.15353593627068618,0.0025589322711781024,0,1,0,1,1,0
483224,46,36-55,F,False,False,usa,chicago,41.786,-87.752,33.535,-112.383,"['phoenix', 'houston', 'houston']",0 days 00:05:03.666666666,0.0,0.3333333333333333,0.0,0.03333333333333333,3,1,40,0,"['phoenix', 'houston', 'houston']",1,0,"['American Airlines', 'Southwest Airlines', 'Pacific Wings']",335,"['Marriott  - phoenix', 'nan', 'nan']",0,0,34,Winter/Spring,7.0,Winter/Spring,1787.0,International,0.2025194206129755,0.0,0,0,0,0,0,0
483237,36,36-55,F,True,False,usa,dallas,32.847,-96.852,30.494,-81.688,"['jacksonville', 'milwaukee', 'el paso', 'san francisco']",0 days 00:02:21.500000,0.25,0.25,0.0125,0.0375,4,4,19,0,"['jacksonville', 'milwaukee', 'el paso', 'san francisco']",1,0,"['Ryanair', 'Delta Air Lines', 'Ryanair', 'United Airlines']",273,"['Hilton - jacksonville', 'NH Hotel  - milwaukee', 'NH Hotel  - el paso', 'Rosewood - san francisco']",2,1,241,Winter/Spring/Summer,7.0,Winter/Spring/Summer,1524.0,International,0.1869110325401665,0.0005840969766880204,0,0,0,0,1,0
483345,44,36-55,F,True,True,usa,new york,40.777,-73.872,42.947,-87.896,"['milwaukee', 'philadelphia', 'louisville']",0 days 00:03:06,0.0,0.0,0.0,0.0,3,3,25,0,"['milwaukee', 'philadelphia', 'louisville']",1,1,"['AirTran Airways', 'Delta Air Lines', 'Delta Air Lines']",267,"['Banyan Tree  - milwaukee', 'Extended Stay  - philadelphia', 'Banyan Tree  - louisville']",1,1,72,Winter/Spring/Summer,7.0,Winter/Spring/Summer,796.0,International,0.4210034059500442,0.0,0,1,0,0,1,0
483480,38,36-55,M,True,True,canada,toronto,43.627,-79.396,33.535,-112.383,"['phoenix', 'winnipeg', 'new york']",0 days 00:02:28,0.0,0.3333333333333333,0.0,0.049999999999999996,3,3,20,0,"['phoenix', 'winnipeg', 'new york']",1,1,"['Alaska Airlines', 'United Airlines', 'Delta Air Lines']",219,"['Hilton - phoenix', 'Four Seasons - winnipeg', 'InterContinental  - new york']",2,1,219,Winter/Spring,5.0,Winter/Spring,1713.0,International,0.11448453496708173,0.0,0,1,0,0,1,0
483483,45,36-55,F,True,True,canada,hamilton,43.173,-79.935,43.862,-79.37,"['toronto', 'jacksonville']",0 days 00:03:08.500000,0.0,0.0,0.0,0.0,2,2,26,0,"['toronto', 'jacksonville']",1,0,"['United Airlines', 'American Airlines']",138,"['Shangri-La - toronto', 'Best Western - jacksonville']",2,1,142,Winter/Spring,6.0,Winter/Spring,754.0,International,0.1959615207894969,0.0,0,0,0,0,0,0
483525,45,36-55,F,True,True,canada,edmonton,53.667,-113.467,33.942,-118.408,['los angeles'],0 days 00:02:54,0.0,0.0,0.0,0.0,1,1,23,0,['los angeles'],1,1,['United Airlines'],361,['InterContinental  - los angeles'],2,1,153,Winter,9.0,Winter,2228.0,International,0.16495964163529342,0.0,0,1,0,0,0,0
483603,38,36-55,F,False,False,usa,new york,40.64,-73.779,35.214,-80.943,"['charlotte', 'philadelphia']",0 days 00:05:25.500000,0.5,0.0,0.1,0.0,2,2,44,0,"['charlotte', 'philadelphia']",1,0,"['American Airlines', 'JetBlue Airways']",98,"['Starwood  - charlotte', 'Marriott  - philadelphia']",1,1,124,Winter/Spring,6.0,Winter/Spring,511.0,International,0.1805734552120174,0.00902867276060087,0,0,0,1,0,0
483928,41,36-55,F,False,False,usa,new york,40.64,-73.779,41.786,-87.752,"['chicago', 'indianapolis', 'montreal', 'baltimore']",0 days 00:03:13.250000,0.25,0.0,0.0375,0.0,4,4,26,0,"['chicago', 'indianapolis', 'montreal', 'baltimore']",1,0,"['KLM Royal Dutch Airlines', 'Southwest Airlines', 'United Airlines', 'American Airlines']",158,"['Fairmont - chicago', 'Wyndham - indianapolis', 'Starwood  - montreal', 'Hilton - baltimore']",2,1,190,Winter/Spring,6.0,Winter/Spring,770.0,International,0.21733727691189536,0.002037536971049019,0,0,0,0,1,0
483982,17,Under 18,F,False,False,usa,oklahoma city,35.393,-97.601,43.862,-79.37,['toronto'],0 days 00:02:22,0.0,0.0,0.0,0.0,1,1,19,0,['toronto'],1,0,['United Airlines'],336,['Hilton - toronto'],5,1,69,Winter,11.0,Spring,1817.0,International,0.1987616751017371,0.0,0,0,0,0,0,1
484249,42,36-55,F,True,False,usa,minneapolis,44.88,-93.217,40.64,-73.779,"['new york', 'los angeles']",0 days 00:02:15.500000,0.0,0.5,0.0,0.025,2,2,18,0,"['new york', 'los angeles']",1,0,"['Delta Air Lines', 'Air France']",401,"['Accor - new york', 'InterContinental  - los angeles']",3,1,99,Winter/Spring,8.0,Winter/Spring,2059.0,International,0.21328356093952466,0.0,0,0,0,0,0,0
484342,17,Under 18,F,False,False,usa,houston,29.98,-95.34,43.036,-81.154,"['london', 'london']",0 days 00:38:56.451070500,0.5,0.5,0.0,0.0,2,1,44,1,"['london', 'london']",1,0,"['Iberia Airlines', 'Iberia Airlines']",350,"['nan', 'nan']",0,0,0,Spring/Summer,178.0,Fall,1922.0,International,0.19460023026768852,0.0,0,0,0,0,0,1
484418,36,36-55,F,True,False,usa,new york,40.64,-73.779,43.862,-79.37,"['toronto', 'houston']",0 days 00:03:27,0.0,0.0,0.0,0.0,2,2,28,0,"['toronto', 'houston']",1,1,"['Air Canada', 'American Airlines']",255,"['Banyan Tree  - toronto', 'Aman Resorts - houston']",5,1,106,Winter/Summer,8.0,Winter/Summer,1436.0,International,0.18791796507792047,0.0,0,1,0,0,0,0
484987,56,56+,F,False,False,canada,montreal,45.68,-74.039,29.607,-95.159,"['houston', 'charlotte', 'philadelphia', 'winnipeg']",0 days 00:03:13.750000,0.0,0.0,0.0,0.0,4,4,26,0,"['houston', 'charlotte', 'philadelphia', 'winnipeg']",1,0,"['United Airlines', 'American Airlines', 'JetBlue Airways', 'American Airlines']",283,"['Fairmont - houston', 'Conrad  - charlotte', 'Radisson  - philadelphia', 'Banyan Tree  - winnipeg']",4,1,86,Winter/Spring,6.0,Winter/Spring,1573.0,International,0.19136498426287213,0.0,0,0,0,0,1,0
485149,41,36-55,F,False,False,usa,fayetteville,35.171,-79.014,39.858,-104.667,"['denver', 'toronto', 'chicago']",0 days 00:02:09.666666666,0.0,0.0,0.0,0.0,3,3,17,0,"['denver', 'toronto', 'chicago']",1,0,"['United Airlines', 'Air Canada', 'Delta Air Lines']",266,"['Banyan Tree  - denver', 'InterContinental  - toronto', 'Fairmont - chicago']",1,1,202,Winter,6.0,Winter,1446.0,International,0.19733753576630797,0.0,0,0,0,0,1,0
485260,49,36-55,F,True,True,usa,chicago,42.422,-87.868,53.667,-113.467,"['edmonton', 'montreal']",0 days 00:02:42,0.0,0.5,0.0,0.05,2,2,22,0,"['edmonton', 'montreal']",1,0,"['Icelandair', 'Lufthansa']",325,"['Fairmont - edmonton', 'Conrad  - montreal']",3,1,152,Winter/Spring,7.0,Winter/Spring,1731.0,International,0.20294427242805485,0.0,0,0,0,0,0,0
485505,27,18-35,F,False,False,usa,phoenix,33.434,-112.008,32.699,-117.215,"['san diego', 'oklahoma city']",0 days 00:02:28.500000,0.5,0.0,0.05,0.0,2,2,20,0,"['san diego', 'oklahoma city']",2,1,"['Ryanair', 'Ryanair']",162,"['Four Seasons - san diego', 'Fairmont - oklahoma city']",2,2,195,Winter/Summer,6.0,Winter/Summer,915.0,International,0.174067435127217,0.004351685878180425,0,1,0,1,0,0
485544,41,36-55,F,True,False,usa,las vegas,36.08,-115.152,33.942,-118.408,"['los angeles', 'indianapolis', 'chicago', 'houston']",0 days 00:02:52,0.25,0.0,0.05,0.0,4,3,23,0,"['los angeles', 'indianapolis', 'chicago', 'houston']",1,0,"['Southwest Airlines', 'Delta Air Lines', 'Ryanair', 'United Airlines']",339,"['Shangri-La - los angeles', 'nan', 'Best Western - chicago', 'Wyndham - houston']",4,1,193,Winter/Spring,7.0,Winter/Spring,1843.0,"Domestic, International",0.18373272802503604,0.0022966591003129506,0,0,0,1,1,0
485591,48,36-55,F,True,False,usa,colorado springs,38.806,-104.7,42.364,-71.005,"['boston', 'los angeles', 'new york']",0 days 00:02:57.666666666,0.0,0.3333333333333333,0.0,0.03333333333333333,3,3,24,0,"['boston', 'los angeles', 'new york']",1,0,"['Delta Air Lines', 'American Airlines', 'Japan Airlines']",426,"['Accor - boston', 'Best Western - los angeles', 'Fairmont - new york']",1,1,177,Winter/Spring,9.0,Winter/Spring/Summer,2277.0,International,0.2019631019065728,0.0,0,0,0,0,1,0
485658,31,18-35,F,False,False,usa,los angeles,33.942,-118.408,30.194,-97.67,"['austin', 'austin']",0 days 00:04:15.500000,0.0,0.0,0.0,0.0,2,2,34,0,"['austin', 'austin']",1,1,"['United Airlines', 'American Airlines']",377,"['NH Hotel  - austin', 'Hilton - austin']",0,1,136,Winter/Spring,7.0,Winter/Spring,1994.0,International,0.20488522824388533,0.0,0,1,0,0,0,0
485780,39,36-55,F,False,True,usa,el paso,31.849,-106.38,39.717,-86.294,"['indianapolis', 'los angeles']",0 days 00:02:52.500000,0.0,0.0,0.0,0.0,2,2,24,0,"['indianapolis', 'los angeles']",1,0,"['United Airlines', 'Ryanair']",247,"['Marriott  - indianapolis', 'Extended Stay  - los angeles']",4,1,182,Winter/Spring,6.0,Spring,1576.0,International,0.15712936025359808,0.0,0,0,0,0,0,0
485891,32,18-35,F,False,True,usa,knoxville,35.812,-83.993,32.82,-97.362,['fort worth'],0 days 00:03:30,0.0,1.0,0.0,0.1,1,1,28,0,['fort worth'],1,0,['Ryanair'],228,['Crowne Plaza - fort worth'],2,1,98,Winter,5.0,Winter,1271.0,International,0.19059021870355625,0.0,0,0,0,0,0,0
485894,42,36-55,F,False,True,canada,toronto,43.862,-79.37,36.08,-115.152,"['las vegas', 'new york']",0 days 00:02:48,0.5,0.0,0.05,0.0,2,2,23,0,"['las vegas', 'new york']",2,0,"['Ryanair', 'American Airlines']",360,"['Conrad  - las vegas', 'Marriott  - new york']",2,2,183,Winter/Summer,6.0,Winter/Summer,1863.0,International,0.19677514872540314,0.004919378718135079,0,0,0,1,0,0
486113,48,36-55,F,True,False,canada,halifax,44.881,-63.509,46.788,-71.398,['quebec'],0 days 00:03:31,0.0,0.0,0.0,0.0,1,1,28,0,['quebec'],1,1,['WestJet'],111,['Starwood  - quebec'],2,1,46,Winter,5.0,Winter,647.0,International,0.17903527558909665,0.0,0,1,0,0,0,0
486270,27,18-35,F,False,False,canada,victoria,48.647,-123.426,32.847,-96.852,['dallas'],0 days 00:04:01,0.0,0.0,0.0,0.0,1,1,32,0,['dallas'],1,0,['Southwest Airlines'],469,['Four Seasons - dallas'],2,1,397,Spring,8.0,Spring,2821.0,International,0.17119744530893527,0.0,0,0,0,0,0,0
486454,45,36-55,M,True,True,usa,new york,40.777,-73.872,39.175,-76.668,"['baltimore', 'denver', 'houston']",0 days 00:02:41,0.0,0.0,0.0,0.0,3,3,21,0,"['baltimore', 'denver', 'houston']",1,0,"['United Airlines', 'United Airlines', 'Ryanair']",296,"['Wyndham - baltimore', 'Hilton - denver', 'Accor - houston']",2,1,61,Winter/Spring/Summer,9.0,Winter/Spring/Summer,1729.0,International,0.1784980406775143,0.0,0,0,0,0,1,0
486605,29,18-35,F,False,False,usa,new york,40.777,-73.872,36.08,-115.152,['las vegas'],0 days 00:03:40,1.0,0.0,0.15,0.0,1,1,30,0,['las vegas'],1,0,['WestJet'],327,['Hilton - las vegas'],2,1,358,Winter,11.0,Spring,3600.0,International,0.0397120548332391,0.005956808224985865,0,0,0,1,0,1
486671,54,36-55,F,True,True,usa,louisville,38.228,-85.664,39.872,-75.241,"['philadelphia', 'new york', 'los angeles', 'baltimore']",0 days 00:03:30,0.25,0.0,0.0125,0.0,4,3,28,0,"['philadelphia', 'new york', 'los angeles', 'baltimore']",1,0,"['Ryanair', 'American Airlines', 'Delta Air Lines', 'AirTran Airways']",306,"['nan', 'Hilton - new york', 'Best Western - los angeles', 'Wyndham - baltimore']",1,1,78,Winter/Spring/Summer,6.0,Winter/Spring/Summer,1431.0,International,0.2375131228296859,0.0007422285088427684,0,0,0,0,1,0
486751,49,36-55,F,True,False,usa,los angeles,33.942,-118.408,30.194,-97.67,['austin'],0 days 00:02:35,0.0,1.0,0.0,0.2,1,1,21,0,['austin'],1,0,['JetBlue Airways'],366,['Hilton - austin'],4,1,278,Summer,5.0,Summer,1994.0,International,0.19673937422377774,0.0,0,0,0,0,0,0
487002,19,18-35,F,False,False,usa,wichita,37.65,-97.433,29.529,-98.279,['san antonio'],0 days 00:03:55,0.0,0.0,0.0,0.0,1,1,32,0,['san antonio'],1,0,['American Airlines'],163,['Banyan Tree  - san antonio'],7,1,102,Winter,8.0,Winter,906.0,International,0.191366020387917,0.0,0,0,0,0,0,0
487036,40,36-55,F,True,True,canada,calgary,51.114,-114.02,36.776,-119.718,['fresno'],0 days 00:01:44,0.0,0.0,0.0,0.0,1,1,14,0,['fresno'],1,1,['Allegiant Air'],286,['Fairmont - fresno'],0,1,144,Spring,7.0,Spring,1657.0,International,0.1805710137289374,0.0,0,1,0,0,0,0
487040,36,36-55,F,False,True,usa,phoenix,33.535,-112.383,33.942,-118.408,"['los angeles', 'houston']",0 days 00:08:00,0.0,0.0,0.0,0.0,2,2,64,0,"['los angeles', 'houston']",2,1,"['KLM Royal Dutch Airlines', 'United Airlines']",260,"['Marriott  - los angeles', 'Marriott  - houston']",2,2,171,Winter/Spring,8.0,Winter/Spring,1123.0,International,0.2675759265226528,0.0,0,1,0,0,0,0
487101,39,36-55,F,True,False,canada,ottawa,45.323,-75.669,42.364,-71.005,"['boston', 'calgary']",0 days 00:02:30.500000,0.0,0.5,0.0,0.075,2,2,20,0,"['boston', 'calgary']",2,0,"['Alaska Airlines', 'Delta Air Lines']",344,"['Conrad  - boston', 'Aman Resorts - calgary']",1,2,84,Spring/Summer,6.0,Spring/Summer,1688.0,International,0.22662739354098438,0.0,0,0,0,0,0,0
487276,64,56+,F,True,False,usa,los angeles,33.942,-118.408,41.786,-87.752,"['chicago', 'fresno']",0 days 00:04:12.500000,0.0,0.0,0.0,0.0,2,2,34,0,"['chicago', 'fresno']",1,1,"['United Airlines', 'Alaska Airlines']",265,"['Aman Resorts - chicago', 'Wyndham - fresno']",2,1,171,Winter,8.0,Winter,1574.0,International,0.17430981175672144,0.0,0,1,0,0,0,0
487352,17,Under 18,F,False,True,usa,phoenix,33.434,-112.008,40.64,-73.779,['new york'],0 days 00:02:09,0.0,0.0,0.0,0.0,1,1,17,0,['new york'],1,0,['American Airlines'],295,['Rosewood - new york'],3,1,81,Winter,4.0,Winter,3458.0,International,0.0516743018878799,0.0,0,0,0,0,0,0
487453,42,36-55,F,False,False,usa,houston,29.645,-95.279,42.947,-87.896,"['milwaukee', 'new york', 'austin', 'winnipeg', 'philadelphia']",0 days 00:04:36.200000,0.0,0.6,0.0,0.08,5,4,37,0,"['milwaukee', 'new york', 'austin', 'winnipeg', 'philadelphia']",1,0,"['United Airlines', 'Air Canada', 'American Airlines', 'American Airlines', 'JetBlue Airways']",327,"['Conrad  - milwaukee', 'Fairmont - new york', 'Wyndham - austin', 'nan', 'Hilton - philadelphia']",6,1,142,Winter/Spring/Summer,8.0,Winter/Spring/Summer,1715.0,International,0.20725277224559485,0.0,0,0,0,0,1,0
487637,51,36-55,M,False,True,usa,austin,30.194,-97.67,43.862,-79.37,"['toronto', 'calgary']",0 days 00:02:30.500000,0.0,0.0,0.0,0.0,2,2,20,0,"['toronto', 'calgary']",1,0,"['American Airlines', 'Delta Air Lines']",342,"['Wyndham - toronto', 'Rosewood - calgary']",0,1,137,Winter/Spring,5.0,Winter/Spring,2453.0,International,0.1315767685001652,0.0,0,0,0,0,0,0
487715,49,36-55,F,True,False,usa,seattle,47.449,-122.309,41.786,-87.752,"['chicago', 'phoenix']",0 days 00:02:06.500000,0.0,0.0,0.0,0.0,2,2,17,0,"['chicago', 'phoenix']",1,0,"['AirTran Airways', 'American Airlines']",430,"['Radisson  - chicago', 'Hyatt - phoenix']",2,1,175,Winter/Spring,7.0,Winter/Spring,2270.0,International,0.2054169760233317,0.0,0,0,0,0,0,0
487858,41,36-55,F,True,False,usa,fresno,36.776,-119.718,45.589,-122.597,['portland'],0 days 00:04:56,0.0,0.0,0.0,0.0,1,1,39,0,['portland'],1,0,['Alaska Airlines'],188,['Starwood  - portland'],2,1,162,Winter,6.0,Winter,1009.0,International,0.20083321814883043,0.0,0,0,0,0,0,0
487954,41,36-55,M,False,False,canada,edmonton,53.667,-113.467,40.64,-73.779,['new york'],0 days 00:04:01,0.0,0.0,0.0,0.0,1,1,33,0,['new york'],1,1,['American Airlines'],562,['Conrad  - new york'],1,1,72,Winter,9.0,Winter,3276.0,International,0.17901994906759505,0.0,0,1,0,0,0,0
488009,46,36-55,F,False,False,usa,baltimore,39.175,-76.668,40.64,-73.779,"['new york', 'louisville']",0 days 00:03:01,0.0,0.0,0.0,0.0,2,1,24,0,"['new york', 'louisville']",1,0,"['American Airlines', 'Ryanair']",60,"['nan', 'Shangri-La - louisville']",1,0,116,Winter/Spring,6.0,Winter/Spring,541.0,International,0.08947034445739292,0.0,0,0,0,0,0,0
488314,56,56+,F,True,False,usa,los angeles,33.942,-118.408,41.786,-87.752,"['chicago', 'dallas']",0 days 00:03:36,0.0,0.5,0.0,0.075,2,2,29,0,"['chicago', 'dallas']",1,0,"['AirTran Airways', 'Virgin Atlantic Airways']",458,"['NH Hotel  - chicago', 'Accor - dallas']",2,1,208,Winter/Summer,6.0,Winter/Summer,2406.0,International,0.2067904211851861,0.0,0,0,0,0,0,0
488410,51,36-55,F,True,True,usa,new york,40.64,-73.779,36.124,-86.678,"['nashville', 'montreal', 'memphis']",0 days 00:02:19.666666666,0.0,0.0,0.0,0.0,3,3,19,0,"['nashville', 'montreal', 'memphis']",1,0,"['AirTran Airways', 'American Airlines', 'Delta Air Lines']",197,"['Crowne Plaza - nashville', 'Choice Hotels - montreal', 'Best Western - memphis']",2,1,51,Winter/Spring,7.0,Winter/Spring,1107.0,International,0.18848180486973248,0.0,0,0,0,0,1,0
488462,44,36-55,F,True,False,canada,toronto,43.627,-79.396,40.64,-73.779,"['new york', 'new york', 'indianapolis', 'san diego']",0 days 00:02:43.750000,0.0,0.5,0.0,0.037500000000000006,4,4,22,0,"['new york', 'new york', 'indianapolis', 'san diego']",1,0,"['JetBlue Airways', 'Air Berlin', 'Delta Air Lines', 'Alaska Airlines']",158,"['Banyan Tree  - new york', 'Hyatt - new york', 'Four Seasons - indianapolis', 'Accor - san diego']",2,1,110,Winter/Spring/Summer,8.0,Winter/Spring/Summer,1336.0,International,0.10033494345396261,0.0,0,0,0,0,1,0
488480,41,36-55,M,True,False,canada,victoria,48.647,-123.426,30.194,-97.67,"['austin', 'austin']",0 days 00:22:11.556376500,1.0,0.5,0.05,0.0,2,1,36,1,"['austin', 'austin']",2,1,"['JetBlue Airways', 'JetBlue Airways']",521,"['nan', 'nan']",0,0,0,Spring/Summer,218.0,Winter,2990.0,International,0.17013725392753093,0.008506862696376547,0,1,0,1,0,1
488511,44,36-55,F,True,False,canada,montreal,45.68,-74.039,40.64,-73.779,['new york'],0 days 00:02:29,0.0,0.0,0.0,0.0,1,1,21,0,['new york'],1,0,['JetBlue Airways'],111,['Aman Resorts - new york'],3,1,134,Spring,10.0,Spring,561.0,International,0.21787028188118873,0.0,0,0,0,0,0,0
488529,47,36-55,F,True,True,usa,houston,29.645,-95.279,36.776,-119.718,['fresno'],0 days 00:03:50,0.0,0.0,0.0,0.0,1,1,31,0,['fresno'],1,0,['American Airlines'],448,['Rosewood - fresno'],1,1,73,Spring,6.0,Spring,2400.0,International,0.2013405475248325,0.0,0,0,0,0,0,0
